エターナルリターン	えたーなるりたーん	固有名詞
導線	どうせん	固有名詞
特性	とくせい	固有名詞
禁止区域	きんしくいき	固有名詞
狂奔	きょうほん	固有名詞
吸血鬼	きゅうけつき	固有名詞
絶対武力	ぜったいぶりょく	固有名詞
霹靂	へきれき	固有名詞
徹甲弾	てっこうだん	固有名詞
劣勢克服	れっせいこくふく	固有名詞
復讐者	ふくしゅうしゃ	固有名詞
渇望	かつぼう	固有名詞
吸引	きゅういん	固有名詞
魂吸収装置	たましいきゅうしゅうそうち	固有名詞
不壊	ふかい	固有名詞
忘却	ぼうきゃく	固有名詞
金剛	こんごう	固有名詞
腱固	けんこ	固有名詞
鈍感	どんかん	固有名詞
大胆	だいたん	固有名詞
重装甲	じゅうそうこう	固有名詞
特攻隊	とっこうたい	固有名詞
治癒ドローン	ちゆどろーん	固有名詞
超再生	ちょうさいせい	固有名詞
増幅ドローン	ぞうふくどろーん	固有名詞
イバラの棘	いばらのとげ	固有名詞
後方補給	こうほうほきゅう	固有名詞
集結	しゅうけつ	固有名詞
市街戦	しがいせん	固有名詞
テイアー	ていあー	固有名詞
スプリンター	すぷりんたー	固有名詞
衛星レーダー	えいせいれーだー	固有名詞
アルファ	あるふぁ	人名
オメガ	おめが	人名
ガンマ	がんま	人名
ウィクライン	うぃくらいん	人名
セーフゾーン	せーふぞーん	固有名詞
ハイパーループ	はいぱーるーぷ	固有名詞
CCTV	しーしーてぃーびー	固有名詞
遠隔転送ドローン	えんかくてんそうどろーん	固有名詞
加速境界	かそくきょうかい	固有名詞
生命の木	せいめいのき	固有名詞
生命戦争	せいめいせんそう	
隕石	いんせき	固有名詞
隕石戦争	いんせきせんそう	
アルファ戦争	あるふぁせんそう	
オメガ戦争	おめがせんそう	
ウィク戦争	うぃくせんそう	
補給箱	ほきゅうばこ	固有名詞
インフュージョン	いんふゅーじょん	固有名詞
増幅装置	ぞうふくそうち	固有名詞
致命打	ちめいだ	固有名詞
A-Coin	えーこいん	固有名詞
赤弓	あかゆみ	固有名詞
アグロ	あぐろ	
ウィク	うぃく	名前
ウルト	うると	固有名詞
カイト	かいと	
壁ドン	かべどん	
グレイシャル	ぐれいしゃる	固有名詞
CC	しーしー	
MOBA	もば	固有名詞
スノーボール	すのーぼーる	
キル数	きるすう	
チームキル	ちーむきる	
Eleven	いれぶん	名前
アイソル	あいそる	名前
アディナ	あでぃな	名前
アデラ	あでら	名前
アドリアナ	あどりあな	名前
アヤ	あや	名前
アレックス	あれっくす	名前
ウィリアム	うぃりあむ	名前
エイデン	えいでん	名前
エキオン	えきおん	名前
エマ	えま	名前
エレナ	えれな	名前
エヴァ	えば	名前
カミロ	かみろ	名前
キアラ	きあら	名前
キャッシー	きゃっしー	名前
クロエ	くろえ	名前
ザヒル	ざひる	名前
シウカイ	しうかい	名前
シセラ	しせら	名前
シルヴィア	しるびあ	名前
ジェニー	じぇにー	名前
ジャッキー	じゃっきー	名前
スア	すあ	名前
セリーヌ	せりーぬ	名前
ダイリン	だいりん	名前
ダニエル	だにえる	名前
ティア	てぃあ	名前
ナタポン	なたぽん	名前
ナディン	なでぃん	名前
ニッキー	にっきー	名前
ハート	はーと	名前
バニス	ばにす	名前
バーバラ	ばーばら	名前
ヒョヌ	ひょぬ	名前
ビアンカ	びあんか	名前
フィオラ	ふぃおら	名前
フェリックス	ふぇりっくす	名前
プリヤ	ぷりや	名前
ヘジン	へじん	名前
マイ	まい	名前
マグヌス	まぐぬす	名前
マーカス	まーかす	名前
ヤン	やん	名前
ヨハン	よはん	名前
ラウラ	らうら	名前
ルク	るく	名前
レオン	れおん	名前
レノックス	れのっくす	名前
ロッジ	ろっじ	名前
彰一	しょういち	名前
莉央	りお	名前
雪	ゆき	名前
Q	きゅー	固有名詞
W	だぶりゅー	固有名詞
E	いー	固有名詞
R	あーる	固有名詞
アルティメット	あるてぃめっと	固有名詞
カラペースカタル	からぺーすかたる	固有名詞
カルンウェナン	かるんえなん	固有名詞
破山剣	はざんけん	固有名詞
超振動ナイフ	ちょうしんどうないふ	固有名詞
ダマスカス鋼の棘	だますかすこうのとげ	固有名詞
マハラジャ	まはらじゃ	固有名詞
フラガラック	ふらがらっく	固有名詞
シャムシール	しゃむしーる	固有名詞
宝剣	ほうけん	固有名詞
タンキエム	たんきえむ	固有名詞
アロンダイト	あろんだいと	固有名詞
プラズマソード	ぷらずまそーど	固有名詞
レーヴァテイン	れーばていん	固有名詞
物干し竿	ものほしざお	固有名詞
ホヴズ	ほぶず	固有名詞
光の剣	ひかりのつるぎ	固有名詞
ダインスレイヴ	だいんすれいぶ	固有名詞
アルマス	あるます	固有名詞
双子の剣	ふたごのつるぎ	固有名詞
フィレンツェ式双剣	ふぃれんつぇしきそうけん	固有名詞
二天一竜	にてんいちりゅう	固有名詞
雌雄一対の剣	しゆういっついのけん	固有名詞
阿修羅	あしゅら	固有名詞
ディオスクロイ	でぃおすくろい	固有名詞
ロイガーツァール	ろいがーつぁーる	固有名詞
干將·莫耶	かんしょうばくや	固有名詞
鹿の槌	しかのつち	固有名詞
運命のハンマー	うんめいのはんまー	固有名詞
狼牙棒	ろうがぼう	固有名詞
ダグダのハンマー	だぐだのはんまー	固有名詞
トールハンマー	とーるはんまー	固有名詞
千斤錘	せんきんすい	固有名詞
ピースブリンガー	ぴーすぶりんがー	固有名詞
軽量化アックス	けいりょうかあっくす	固有名詞
死神の鎌	しにがみのかま	固有名詞
大斧	おおおの	固有名詞
ビームアックス	びーむあっくす	固有名詞
サンタムエルテ	さんたむえるて	固有名詞
パラシュ	ぱらしゅ	固有名詞
ハルペー	はるぺー	固有名詞
ジャガンナート	じゃがんなーと	固有名詞
バンコ斧	ばんこおの	固有名詞
バイデント	ばいでんと	固有名詞
涯角槍	がいかくそう	固有名詞
丈八蛇矛	じょうはちじゃぼう	固有名詞
コズミックバイデント	こずみっくばいでんと	固有名詞
トリアイナ	とりあいな	固有名詞
火尖槍	かせんそう	固有名詞
方天畫戟	ほうてんがげき	固有名詞
青龍偃月刀	せいりゅうえんげつとう	固有名詞
ロンギヌスの槍	ろんぎぬすのやり	固有名詞
救援の女神像	きゅうえんのめがみぞう	固有名詞
打狗棒	だくぼう	固有名詞
スパイの傘	すぱいのかさ	固有名詞
魔法ステッキ	まほうすてっき	固有名詞
金剛杵	こんごうしょ	固有名詞
八卦掌	はっけしょう	固有名詞
如意棒	にょいぼう	固有名詞
風の鞭	かぜのむち	固有名詞
雷龍鞭	らいりゅうべん	固有名詞
霹靂鞭	へきれきべん	固有名詞
グレイプニル	ぐれいぷにる	固有名詞
プラズマ鞭	ぷらずまべん	固有名詞
カソードラッシュ	かそーどらっしゅ	固有名詞
ウーラノス	うーらのす	固有名詞
血花九節鞭	けっかきゅうせつべん	固有名詞
ウイングナックル	ういんぐなっくる	固有名詞
亀骨手袋	きこつてぶくろ	固有名詞
霹靂亀投	へきれききとう	固有名詞
ガラスナックル	がらすなっくる	固有名詞
灰身手袋	はいしんてぶくろ	固有名詞
単零寸千闘	わんいんちぱんち	固有名詞
聖なる拳	せいなるこぶし	固有名詞
ウイングナックル	ういんぐなっくる	固有名詞
氷花現玉手	ひょうかげんぎょくしゅ	固有名詞
如来手闘	にょらいしゅとう	固有名詞
B・ガントレット	びーがんとれっと	固有名詞
天蚕手袋	てんさんてぶくろ	固有名詞
朱雀刺紋	すざくしもん	固有名詞
永久凍土	えいきゅうとうど	固有名詞
警察棒	けいさつぼう	固有名詞
琉球トンファー	りゅうきゅうとんふぁー	固有名詞
戦術トンファー	せんじゅつとんふぁー	固有名詞
マイソック	まいそっく	固有名詞
プラズマトンファー	ぷらずまとんふぁー	固有名詞
ウインドランナー	ういんどらんなー	固有名詞
黒曜石十手	こくようせきじゅって	固有名詞
小麦粉爆弾	こむぎこばくだん	固有名詞
ボール・ライトニング	ぼーるらいとにんぐ	固有名詞
フラバー	ふらばー	固有名詞
ピルム	ぴるむ	固有名詞
アンティオキアの手榴弾	あんてぃおきあのしゅりゅうだん	固有名詞
ダビデのスリング	だびでのすりんぐ	固有名詞
煙幕弾	えんまくだん	固有名詞
高爆手榴弾	こうばくしゅりゅうだん	固有名詞
ルテニウムの玉	るてにうむのたま	固有名詞
ファイヤーボール	ふぁいやーぼーる	固有名詞
プリズムボール	ぷりずむぼーる	固有名詞
アストラペー	あすとらぺー	固有名詞
粘着爆弾	ねんちゃくばくだん	固有名詞
四方手裏剣	しほうしゅりけん	固有名詞
黒剣	こっけん	固有名詞
柳葉飛刀	やないばひとう	固有名詞
梅花の手裏剣	ばいかのしゅりけん	固有名詞
狂気王のカード	きょうきおうのかーど	固有名詞
法輪	ほうりん	固有名詞
プラムバタ	ぷらむばた	固有名詞
玉篆訣	ぎょくてんけつ	固有名詞
風魔手裏剣	ふうましゅりけん	固有名詞
氷魄銀針	ひょうはくぎんしん	固有名詞
青色の短刀	あおいろのたんとう	固有名詞
フレシェット弾	ふれしぇっとだん	固有名詞
乾坤圏	けんこんけん	固有名詞
生死符	せいしふ	固有名詞
スダルサナ	すだるさな	固有名詞
満天花雨	まんてんかう	固有名詞
霹靂弓	へきれきゆみ	固有名詞
弾弓	たまゆみ	固有名詞
片箭	ぴょんじょん	固有名詞
黄金比率の弓	おうごんひりつのゆみ	固有名詞
ツインボウ	ついんぼう	固有名詞
エレメンタルボウ	えれめんたるぼう	固有名詞
ジェペの矢	じぇぺのや	固有名詞
無駄なしの弓	むだなしのゆみ	固有名詞
アリュギュロトクソス	ありゅぎゅろとくそす	固有名詞
アルテミス	あるてみす	固有名詞
李広の弩	りこうのど	固有名詞
狙撃クロスボウ	そげきくろすぼう	固有名詞
シャランガ	しゃらんが	固有名詞
魔弾の射手	まだんのしゃしゅ	固有名詞
エレクトロンブラスター	えれくとろんぶらすたー	固有名詞
マグナム・ボア	まぐなむぼあ	固有名詞
グロック48	ぐろっくよんじゅうはち	固有名詞
スタンピード	すたんぴーど	固有名詞
プラズマガン	ぷらずまがん	固有名詞
アクケルテ	あくけるて	固有名詞
XCR	えっくすしーあーる	固有名詞
ジャッジメント	じゃっじめんと	固有名詞
金蛟剪	きんこうせん	固有名詞
インターベンション	いんたーべんしょん	固有名詞
ポラリス	ぽらりす	固有名詞
斜射星光	しゃしゃせいこう	固有名詞
賢者銃筒	けんじゃじゅうとう	固有名詞
大小盤龍棍	だいしょうばんりゅうこん	固有名詞
超振動ヌンチャク	ちょうしんどうぬんちゃく	固有名詞
ケロベロス	けろべろす	固有名詞
ヒドラ	ひどら	固有名詞
梅花の剣	ばいかのつるぎ	固有名詞
正義の剣	せいぎのつるぎ	固有名詞
デュランダルMk2	でゅらんだるまーくつー	固有名詞
ミスティルテイン	みすてぃるていん	固有名詞
ボルティックレット	ぼるてぃっくれっと	固有名詞
流星剣	りゅうせいけん	固有名詞
ジョワユーズ	じょわゆーず	固有名詞
レッドパンサー	れっどぱんさー	固有名詞
エスプリ	えすぷり	固有名詞
ルビースペシャル	るびーすぺしゃる	固有名詞
ハンバッカーピックアップ	はんばっかーぴっくあっぷ	固有名詞
King-V	きんぐぶい	固有名詞
ノーキャスター	のーきゃすたー	固有名詞
スーパーストラット	すーぱすとらっと	固有名詞
ワイルドホース	わいるどほーす	固有名詞
ボヘミアン	ぼへみあん	固有名詞
天国への階段	てんごくへのかいだん	固有名詞
パープル・ヘイズ	ぱーぷるへいず	固有名詞
サティスファクション	さてぃすふぁくしょん	固有名詞
ザ・ウォール	ざおーる	固有名詞
ティーンスピリット	てぃーんすぴりっと	固有名詞
カメラキャノン	かめらきゃのん	固有名詞
V.I.C.G	ぶいあいしーじー	固有名詞
ウルトラビジョン	うるとらびじょん	固有名詞
意思の棒	いしのぼう	固有名詞
感情のコップ	かんじょうのこっぷ	固有名詞
理性のソード	りせいのそーど	固有名詞
所有のペンタクル	しょゆうのぺんたくる	固有名詞
運命の輪	うんめいのわ	固有名詞
ザ・スター	ざすたー	固有名詞
ミスリルヘルム	みすりるへるむ	固有名詞
水晶ティアラ	すいしょうてぃあら	固有名詞
戦術OPSヘルメット	せんじゅつおーぴーえすへるめっと	固有名詞
騎士団長の兜	きしだんちょうのかぶと	固有名詞
帝国王冠	ていこくおうかん	固有名詞
皇室ブルゴネット	こうしつぶるごねっと	固有名詞
臉譜	れんぷ	固有名詞
モホークヘルメット	もほーくへるめっと	固有名詞
ヴィジランテ	びじらんて	固有名詞
ダイアデム	だいあでむ	固有名詞
パラディンの兜	ぱらでぃんのかぶと	固有名詞
エンジェルヘイロー	えんじぇるへいろー	固有名詞
光の証票	ひかりのしょうひょう	固有名詞
高位司祭服	こういしさいふく	固有名詞
黄昏の鎧	たそがれのよろい	固有名詞
御史衣	ぎょしころも	固有名詞
ミスリル鎧	みすりるよろい	固有名詞
聖騎士の鎧	せいきしのよろい	固有名詞
アマゾネスアーマー	あまぞねすあーまー	固有名詞
龍の道服	りゅうのどうふく	固有名詞
指揮官の鎧	しきかんのよろい	固有名詞
炎のドレス	ほのおのどれす	固有名詞
EODスーツ	いーおーでぃーすーつ	固有名詞
祭司長の礼服	さいしちょうのれいふく	固有名詞
ミスリルクロップ	みすりるくろっぷ	固有名詞
カバナ	かばな	固有名詞
